date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:03:46	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:03:46%20GMT	http://ncct.zkey.cc/_nuxt/2fdb9c8.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/2fdb9c8.js	(from https://ncct.zkey.cc/)
04:03:47	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:03:47%20GMT	http://ncct.zkey.cc/_nuxt/f4386dc.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/f4386dc.js	(from https://ncct.zkey.cc/)
04:03:48	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:03:48%20GMT	http://ncct.zkey.cc/_nuxt/0b01296.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/0b01296.js	(from https://ncct.zkey.cc/)
04:03:49	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:03:49%20GMT	http://ncct.zkey.cc/_nuxt/5dcd975.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/5dcd975.js	(from https://ncct.zkey.cc/)
04:03:50	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:03:50%20GMT	http://ncct.zkey.cc/_nuxt/8852883.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/8852883.js	(from https://ncct.zkey.cc/)
04:03:51	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:03:51%20GMT	http://ncct.zkey.cc/_nuxt/d6a6314.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/d6a6314.js	(from https://ncct.zkey.cc/)
04:03:52	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:03:52%20GMT	http://ncct.zkey.cc/_nuxt/6bac528.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/6bac528.js	(from https://ncct.zkey.cc/)
04:03:53	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:03:53%20GMT	http://ncct.zkey.cc/_nuxt/0a1c18c.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/0a1c18c.js	(from https://ncct.zkey.cc/)
04:03:54	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:03:54%20GMT	http://ncct.zkey.cc/_nuxt/b921d0e.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/b921d0e.js	(from https://ncct.zkey.cc/)
04:03:55	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:03:55%20GMT	http://ncct.zkey.cc/_nuxt/4ad42db.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/4ad42db.js	(from https://ncct.zkey.cc/)
04:03:56	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:03:56%20GMT	http://ncct.zkey.cc/_nuxt/a25f59d.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/a25f59d.js	(from https://ncct.zkey.cc/)
04:03:57	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:03:57%20GMT	http://ncct.zkey.cc/_nuxt/812ebf0.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/812ebf0.js	(from https://ncct.zkey.cc/)
04:03:58	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:03:58%20GMT	http://ncct.zkey.cc/_nuxt/8fe10d6.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/8fe10d6.js	(from https://ncct.zkey.cc/)
04:03:59	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:03:59%20GMT	http://ncct.zkey.cc/_nuxt/da2b46f.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/da2b46f.js	(from https://ncct.zkey.cc/)
04:04:00	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:00%20GMT	http://ncct.zkey.cc/_nuxt/49cc41b.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/49cc41b.js	(from https://ncct.zkey.cc/)
04:04:01	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:01%20GMT	http://ncct.zkey.cc/_nuxt/9952fd3.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/9952fd3.js	(from https://ncct.zkey.cc/)
04:04:02	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:02%20GMT	http://ncct.zkey.cc/_nuxt/cab8c61.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/cab8c61.js	(from https://ncct.zkey.cc/)
04:04:03	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:03%20GMT	http://ncct.zkey.cc/_nuxt/b240493.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/b240493.js	(from https://ncct.zkey.cc/)
04:04:04	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:04%20GMT	http://ncct.zkey.cc/_nuxt/995b742.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/995b742.js	(from https://ncct.zkey.cc/)
04:04:05	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:05%20GMT	http://ncct.zkey.cc/_nuxt/bd10e14.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/bd10e14.js	(from https://ncct.zkey.cc/)
04:04:06	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:06%20GMT	http://ncct.zkey.cc/_nuxt/bf702a9.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/bf702a9.js	(from https://ncct.zkey.cc/)
04:04:07	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:07%20GMT	http://ncct.zkey.cc/_nuxt/f8a15f9.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/f8a15f9.js	(from https://ncct.zkey.cc/)
04:04:08	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:08%20GMT	http://ncct.zkey.cc/_nuxt/05c8f2d.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/05c8f2d.js	(from https://ncct.zkey.cc/)
04:04:09	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:09%20GMT	http://ncct.zkey.cc/_nuxt/a6fdc00.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/a6fdc00.js	(from https://ncct.zkey.cc/)
04:04:10	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:11%20GMT	http://ncct.zkey.cc/_nuxt/ce82614.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/ce82614.js	(from https://ncct.zkey.cc/)
04:04:11	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:11%20GMT	http://ncct.zkey.cc/_nuxt/3037a7a.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/3037a7a.js	(from https://ncct.zkey.cc/)
04:04:12	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:12%20GMT	http://ncct.zkey.cc/_nuxt/2e70051.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/2e70051.js	(from https://ncct.zkey.cc/)
04:04:13	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:13%20GMT	http://ncct.zkey.cc/_nuxt/b6d20c3.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/b6d20c3.js	(from https://ncct.zkey.cc/)
04:04:14	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:14%20GMT	http://ncct.zkey.cc/_nuxt/83923af.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/83923af.js	(from https://ncct.zkey.cc/)
04:04:15	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:15%20GMT	http://ncct.zkey.cc/_nuxt/e08e47c.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/e08e47c.js	(from https://ncct.zkey.cc/)
04:04:16	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:16%20GMT	http://ncct.zkey.cc/_nuxt/78d8704.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/78d8704.js	(from https://ncct.zkey.cc/)
04:04:17	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:17%20GMT	http://ncct.zkey.cc/_nuxt/cf876ec.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/cf876ec.js	(from https://ncct.zkey.cc/)
04:04:18	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:18%20GMT	http://ncct.zkey.cc/_nuxt/d822b20.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/d822b20.js	(from https://ncct.zkey.cc/)
04:04:19	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:19%20GMT	http://ncct.zkey.cc/_nuxt/1f7939e.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/1f7939e.js	(from https://ncct.zkey.cc/)
04:04:20	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:20%20GMT	http://ncct.zkey.cc/_nuxt/d9095d3.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/d9095d3.js	(from https://ncct.zkey.cc/)
04:04:21	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:21%20GMT	http://ncct.zkey.cc/_nuxt/1103d12.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/1103d12.js	(from https://ncct.zkey.cc/)
04:04:22	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:22%20GMT	http://ncct.zkey.cc/_nuxt/3d9c60d.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/3d9c60d.js	(from https://ncct.zkey.cc/)
04:04:23	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:23%20GMT	http://ncct.zkey.cc/_nuxt/878fe70.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/878fe70.js	(from https://ncct.zkey.cc/)
04:04:24	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:24%20GMT	http://ncct.zkey.cc/_nuxt/e50b569.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/e50b569.js	(from https://ncct.zkey.cc/)
04:04:25	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:26%20GMT	http://ncct.zkey.cc/_nuxt/3798262.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/3798262.js	(from https://ncct.zkey.cc/)
04:04:26	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:27%20GMT	http://ncct.zkey.cc/_nuxt/a4b73b3.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/a4b73b3.js	(from https://ncct.zkey.cc/)
04:04:27	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:27%20GMT	http://ncct.zkey.cc/_nuxt/5979800.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/5979800.js	(from https://ncct.zkey.cc/)
04:04:28	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:28%20GMT	http://ncct.zkey.cc/_nuxt/414c907.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/414c907.js	(from https://ncct.zkey.cc/)
04:04:29	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:29%20GMT	http://ncct.zkey.cc/_nuxt/28ad138.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/28ad138.js	(from https://ncct.zkey.cc/)
04:04:30	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:30%20GMT	http://ncct.zkey.cc/_nuxt/b09f9aa.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/b09f9aa.js	(from https://ncct.zkey.cc/)
04:04:31	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:31%20GMT	http://ncct.zkey.cc/_nuxt/23ee919.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/23ee919.js	(from https://ncct.zkey.cc/)
04:04:32	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:32%20GMT	http://ncct.zkey.cc/_nuxt/9580b90.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/9580b90.js	(from https://ncct.zkey.cc/)
04:04:33	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:33%20GMT	http://ncct.zkey.cc/_nuxt/3eaaddc.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/3eaaddc.js	(from https://ncct.zkey.cc/)
04:04:34	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:34%20GMT	http://ncct.zkey.cc/_nuxt/66ba233.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/66ba233.js	(from https://ncct.zkey.cc/)
04:04:35	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:35%20GMT	http://ncct.zkey.cc/_nuxt/8075b9c.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/8075b9c.js	(from https://ncct.zkey.cc/)
04:04:36	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:36%20GMT	http://ncct.zkey.cc/_nuxt/beb5c18.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/beb5c18.js	(from https://ncct.zkey.cc/)
04:04:37	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:37%20GMT	http://ncct.zkey.cc/_nuxt/5b894f1.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/5b894f1.js	(from https://ncct.zkey.cc/)
04:04:38	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:38%20GMT	http://ncct.zkey.cc/_nuxt/8c4a281.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/8c4a281.js	(from https://ncct.zkey.cc/)
04:04:39	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:39%20GMT	http://ncct.zkey.cc/_nuxt/a54efa7.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/a54efa7.js	(from https://ncct.zkey.cc/)
04:04:40	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:40%20GMT	http://ncct.zkey.cc/_nuxt/036038c.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/036038c.js	(from https://ncct.zkey.cc/)
04:04:41	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:41%20GMT	http://ncct.zkey.cc/_nuxt/0de3ce2.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/0de3ce2.js	(from https://ncct.zkey.cc/)
04:04:42	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:42%20GMT	http://ncct.zkey.cc/_nuxt/99cfd5a.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/99cfd5a.js	(from https://ncct.zkey.cc/)
04:04:43	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:43%20GMT	http://ncct.zkey.cc/_nuxt/939bb91.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/939bb91.js	(from https://ncct.zkey.cc/)
04:04:44	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:44%20GMT	http://ncct.zkey.cc/_nuxt/669e3df.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/669e3df.js	(from https://ncct.zkey.cc/)
04:04:45	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:45%20GMT	http://ncct.zkey.cc/_nuxt/e71911c.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/e71911c.js	(from https://ncct.zkey.cc/)
04:04:46	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:46%20GMT	http://ncct.zkey.cc/_nuxt/021e1c1.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/021e1c1.js	(from https://ncct.zkey.cc/)
04:04:47	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:47%20GMT	http://ncct.zkey.cc/_nuxt/650b836.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/650b836.js	(from https://ncct.zkey.cc/)
04:04:48	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:48%20GMT	http://ncct.zkey.cc/_nuxt/6b8594d.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/6b8594d.js	(from https://ncct.zkey.cc/)
04:04:49	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:49%20GMT	http://ncct.zkey.cc/_nuxt/a9540b5.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/a9540b5.js	(from https://ncct.zkey.cc/)
04:04:50	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:04:50%20GMT	http://ncct.zkey.cc/_nuxt/c244a07.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/ncct.zkey.cc/_nuxt/c244a07.js	(from https://ncct.zkey.cc/)
04:04:54	146/146	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Nov%202025%2020:04:54%20GMT	https://dcrcgh.zkey.cc/robots.txt		(from https://www.zkey.cc/case)
04:04:57	20/20	---MCZ	404	error ('Not%20Found')	text/plain	date:Wed,%2012%20Nov%202025%2020:04:56%20GMT	https://bysdata.zkey.cc/robots.txt		(from https://www.zkey.cc/case)
04:05:08	944430/944430	---MCZ	200	added ('OK')	text/html	etag:%22e692e-ON1oHRMNObYTY+15nX83buf4ZSs%22	https://bysdata.zkey.cc/	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/bysdata.zkey.cc/index.html	(from https://www.zkey.cc/case)
04:05:11	20/20	---MCZ	404	error ('Not%20Found')	text/plain	date:Wed,%2012%20Nov%202025%2020:05:10%20GMT	https://mzdjc.zkey.cc/robots.txt		(from https://www.zkey.cc/case)
04:05:12	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:05:12%20GMT	http://mzdjc.zkey.cc/js/jquery-ui-1.13.2/jquery-ui.min.css	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/mzdjc.zkey.cc/js/jquery-ui-1.13.2/jquery-ui.min.c64.delayed	(from https://mzdjc.zkey.cc/)
04:05:13	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:05:14%20GMT	http://mzdjc.zkey.cc/lib/swiper/swiper-bundle.min.css	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/mzdjc.zkey.cc/lib/swiper/swiper-bundle.min.css	(from https://mzdjc.zkey.cc/)
04:05:14	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:05:14%20GMT	http://mzdjc.zkey.cc/js/ckeditor/ckeditor.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/mzdjc.zkey.cc/js/ckeditor/ckeditor.js	(from https://mzdjc.zkey.cc/)
04:05:14	150/150	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2012%20Nov%202025%2020:04:54%20GMT	https://dcrcgh.zkey.cc/	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/dcrcgh.zkey.cc/index.html	(from https://www.zkey.cc/case)
04:05:15	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:05:15%20GMT	http://mzdjc.zkey.cc/lib/layui/layui.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/mzdjc.zkey.cc/lib/layui/layui.js	(from https://mzdjc.zkey.cc/)
04:05:16	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:05:16%20GMT	http://mzdjc.zkey.cc/js/jquery.min.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/mzdjc.zkey.cc/js/jquery.min.js	(from https://mzdjc.zkey.cc/)
04:05:17	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2020:05:18%20GMT	http://mzdjc.zkey.cc/js/ajaxSign.js	/Users/yesmola/Documents/2025%20Paper%20/Machine%20Learning/1118Revised/Mirror/output/teqd_mirror/mzdjc.zkey.cc/js/ajaxSign.js	(from https://mzdjc.zkey.cc/)
